station,cc_month,rmse_month,mae_month,bias_month,cc_daily,rmse_daily,mae_daily,bias_daily
56033.pkl,0.9291319992979148,0.5218846049915977,0.3181534724753825,inf,nan,nan,0.7903721005154639,inf
56034.pkl,0.9745173997156865,0.3364569654837541,0.20957272371314117,inf,nan,nan,0.7762290592783505,inf
56043.pkl,0.9432341669705114,0.5098100820019749,0.2688252725821511,inf,nan,nan,0.960895618556701,inf
56046.pkl,0.9578048708165137,0.4500212813033345,0.2603580242441804,inf,nan,nan,0.8695441365979382,inf
56065.pkl,0.8912491545643999,0.9380229831420418,0.5919748807939934,inf,nan,nan,1.34501449742268,inf
56067.pkl,0.9346213215212704,0.7019281842702798,0.4157926832023131,26.49622073996888,nan,nan,1.3108344072164948,inf
56074.pkl,0.9299775011257231,0.6554698885148321,0.34267474935840114,inf,nan,nan,1.0498534149484535,inf
56080.pkl,0.9314889464422672,0.5191732082188589,0.2943894459711953,inf,nan,nan,0.9847632087628866,inf
56093.pkl,0.9509540737889911,0.45793017962486193,0.2924089943541377,inf,nan,nan,1.0042574097938144,inf
56096.pkl,0.8822261252621909,0.6982891852916185,0.5162955558567514,inf,nan,nan,1.2693460051546392,inf
56125.pkl,0.9025826491066409,0.7998471084817516,0.5110204278225936,inf,nan,nan,1.4434117268041238,inf
56151.pkl,0.931223988029879,0.7218519703788961,0.46320832606309115,inf,nan,nan,1.3763015463917523,inf
57003.pkl,0.9112559245857903,0.7820857280379339,0.4284631995920356,inf,nan,nan,1.0158054123711338,inf
57014.pkl,0.9078476706490998,0.6320970630946359,0.34402718862851034,inf,nan,nan,0.9621488402061855,inf
57025.pkl,0.9154952100566764,0.7159598151705279,0.3916097694917789,inf,nan,nan,0.9742735180412371,inf
57028.pkl,0.9487492016583785,0.8876592159813148,0.6434547901288806,inf,nan,nan,1.444639175257732,inf
57030.pkl,0.9295271670013671,0.657083263554735,0.3783798595077631,inf,nan,nan,1.0286324097938142,inf
57034.pkl,0.9332856653772283,0.7067615200229835,0.3771927946187744,inf,nan,nan,0.9416076030927835,inf
57037.pkl,0.9135660006545403,0.6560882897048115,0.35680529785143567,inf,nan,nan,0.8887467783505155,inf
57046.pkl,0.924510099628236,0.742655173427469,0.4803272552810521,inf,nan,nan,1.2788869201030926,inf
57048.pkl,0.9198672174883754,0.6574980728961236,0.37190148834839826,inf,nan,nan,0.8839513530927835,inf
57049.pkl,0.9270581803927139,0.5820667305146912,0.35268074367307173,inf,nan,nan,0.9472450459159014,inf
57106.pkl,0.9047762091641665,0.8920727190307967,0.5180904049421028,inf,nan,nan,1.3709004510309277,inf
57124.pkl,0.9229534000723767,0.862969499179138,0.5061427425067171,inf,nan,nan,1.468497100515464,inf
57127.pkl,0.9262713342610555,0.8651859175588577,0.5139114346888181,inf,nan,nan,1.4196021262886598,inf
57131.pkl,0.931437145940805,0.6001836217710426,0.3643820092125153,inf,nan,nan,0.9493111438803453,inf
57134.pkl,0.9059493061288793,1.1765349696990723,0.7258320403986585,inf,nan,nan,1.893071842783505,inf
57140.pkl,0.9272267751285274,0.8669870983124535,0.48949436374475624,inf,nan,nan,1.3789576284839697,inf
57143.pkl,0.9222849641511809,0.7966989657173941,0.4854665127452539,inf,nan,nan,1.2379429768041237,inf
57144.pkl,0.9256738575171058,0.8554517526543906,0.5046219366315305,inf,nan,nan,1.3969329896907217,inf
57154.pkl,0.8965252847808362,1.158264331266852,0.6599212265365916,inf,nan,nan,1.7519297680412371,inf
57211.pkl,0.911468091414747,1.2030362926183205,0.7130729327326035,inf,nan,nan,1.8415447809278354,inf
57232.pkl,0.9109481091150433,1.1341684588449938,0.7270341814330478,inf,nan,nan,1.796918492268041,inf
57238.pkl,0.9324765511020888,1.7205252191743132,0.9071414895583743,24.760526991576267,nan,nan,2.3088981958762886,inf
57245.pkl,0.9145286351887695,1.0048726623924609,0.5196138048656616,inf,nan,nan,1.5061501288659793,inf
